ID	Review	PositiveScore	NegativeScore	NeutralScore	EntityList	Trending Topics length	Trending Topics
129011692114_10153615775172115	PSLE changes: Here\'s what\'s different between the current T-score system and the new system in 2021: http://str.sg/45JD Do you have questions on the latest PSLE changes? AskSandra at askST@sph.com.sg	0.0	0.0	0.0	["system","askst","t-score system","questions","asksandra","psle changes"]	10	[{"score":11.688372668852253,"topic":"singapore"},{"score":7.862208486329788,"topic":"day"},{"score":5.842191448571833,"topic":"last night"},{"score":4.960076692573837,"topic":"china"},{"score":4.930638169360377,"topic":"national"},{"score":4.924415670340588,"topic":"singaporean"},{"score":4.914162632904972,"topic":"obama"},{"score":4.912745576609223,"topic":"last year"},{"score":4.909529540117664,"topic":"washington dc"},{"score":4.872401337464092,"topic":"- lhl"}]
129011692114_10153615798182115	From 1960, when pupils were only told if they passed or failed, to the new Achievement Level system in 2021 - here\'s how the PSLE has changed. Do you have questions on the latest PSLE changes? AskSandra at askST@sph.com.sg	0.0	0.0	0.0	["pupils","askst","psle","questions","achievement level system","asksandra","psle changes"]	10	[{"score":11.687203831585368,"topic":"singapore"},{"score":7.8614222654811545,"topic":"day"},{"score":5.841607229426976,"topic":"last night"},{"score":4.95958068490458,"topic":"china"},{"score":4.930145105543441,"topic":"national"},{"score":4.923923228773554,"topic":"singaporean"},{"score":4.913671216641681,"topic":"obama"},{"score":4.912254302051561,"topic":"last year"},{"score":4.909038587163653,"topic":"washington dc"},{"score":4.871914097330346,"topic":"- lhl"}]
129011692114_10153615819577115	MOE answers 10 questions that you might have about the PSLE changes. Do you have any other questions? AskSandra at askST@sph.com.sg	0.0	0.0	0.0	["moe","askst","questions","asksandra","psle changes"]	10	[{"score":11.686035111202209,"topic":"singapore"},{"score":7.860636123254607,"topic":"day"},{"score":5.841023068704033,"topic":"last night"},{"score":4.95908472683609,"topic":"china"},{"score":4.929652091032887,"topic":"national"},{"score":4.9234308364506765,"topic":"singaporean"},{"score":4.913179849520017,"topic":"obama"},{"score":4.911763076621356,"topic":"last year"},{"score":4.908547683304937,"topic":"washington dc"},{"score":4.871426905920613,"topic":"- lhl"}]
129011692114_10153615829587115	Will the new PSLE system effect a change? ST\'s senior education correspondent Sandra Davie asks parents. Do you have questions on the latest PSLE changes? AskSandra at askST@sph.com.sg	0.0	0.0	0.0	["psle system effect","education correspondent sandra davie","askst","questions","asksandra","psle changes","parents"]	10	[{"score":11.684866507691089,"topic":"singapore"},{"score":7.859850059642281,"topic":"day"},{"score":5.840438966397163,"topic":"last night"},{"score":4.958588818363406,"topic":"china"},{"score":4.929159125823784,"topic":"national"},{"score":4.922938493367031,"topic":"singaporean"},{"score":4.912688531535065,"topic":"obama"},{"score":4.911271900313694,"topic":"last year"},{"score":4.908056828536607,"topic":"washington dc"},{"score":4.87093976323002,"topic":"- lhl"}]
129011692114_10153615842087115	The FBI is ending investigations on the strange case of "DB Cooper", who hijacked a plane 45 years ago, collected the ransom money, then parachuted away. No sign of him was ever found. http://str.sg/453N	0.0	0.0	0.0	["plane","ransom ey","sign","investigations","db cooper","fbi","years","case"]	10	[{"score":11.681361398273092,"topic":"singapore"},{"score":7.857492340412031,"topic":"day"},{"score":5.838687009914572,"topic":"last night"},{"score":4.957101390470602,"topic":"china"},{"score":4.927680525955881,"topic":"national"},{"score":4.921461759502254,"topic":"singaporean"},{"score":4.911214872351348,"topic":"obama"},{"score":4.9097986660768465,"topic":"last year"},{"score":4.906584558724843,"topic":"washington dc"},{"score":4.869478627424374,"topic":"- lhl"}]
129011692114_10153615848812115	"Please note that this is not created or endorsed by FairPrice and we advise our customers to be wary of such campaigns," said NTUC FairPrice.	0.0	0.0	0.0	["ntuc fairprice","campaigns","wary","fairprice","customers"]	10	[{"score":11.680193262133265,"topic":"singapore"},{"score":7.856706591177989,"topic":"day"},{"score":5.83810314121358,"topic":"last night"},{"score":4.956605680331555,"topic":"china"},{"score":4.927187757903286,"topic":"national"},{"score":4.920969613326304,"topic":"singaporean"},{"score":4.910723750864113,"topic":"obama"},{"score":4.909307686210239,"topic":"last year"},{"score":4.906093900268971,"topic":"washington dc"},{"score":4.868991679561631,"topic":"- lhl"}]
129011692114_10153615887997115	The 82-year-old emperor expressed his intention to step down "in a few years", but no reason was cited for the decision.	0.0	0.0	0.0	["reason","ision","emperor","years","intention"]	10	[{"score":11.677857340282772,"topic":"singapore"},{"score":7.85513532842682,"topic":"day"},{"score":5.836935578966369,"topic":"last night"},{"score":4.955614408761546,"topic":"china"},{"score":4.926202369623582,"topic":"national"},{"score":4.919985468613334,"topic":"singaporean"},{"score":4.909741655221177,"topic":"obama"},{"score":4.908325873766073,"topic":"last year"},{"score":4.905112730549856,"topic":"washington dc"},{"score":4.868017929915635,"topic":"- lhl"}]
129011692114_10153615930707115	During the rape trial, Muhammad Firman Jumali Chew, 30, claimed that the girl had sexually violated him while he looked at the ceiling with his arms by his side.	0.0	0.0	0.0	["muhammad firman jumali","ceiling","side","rape trial","chew","arms","girl"]	10	[{"score":11.676689554548744,"topic":"singapore"},{"score":7.854349814893977,"topic":"day"},{"score":5.836351885408472,"topic":"last night"},{"score":4.95511884732067,"topic":"china"},{"score":4.92570974938662,"topic":"national"},{"score":4.919493470066473,"topic":"singaporean"},{"score":4.9092506810556555,"topic":"obama"},{"score":4.907835041178696,"topic":"last year"},{"score":4.904622219276801,"topic":"washington dc"},{"score":4.867531128122644,"topic":"- lhl"}]
129011692114_10153615937862115	Got a minute? Here are three of today\'s top local news stories: http://str.sg/453i	0.0	0.0	0.0	["news stories","minute"]	10	[{"score":11.67435433340473,"topic":"singapore"},{"score":7.852779023474496,"topic":"day"},{"score":5.8351846733949095,"topic":"last night"},{"score":4.9541278731023946,"topic":"china"},{"score":4.92472465669384,"topic":"national"},{"score":4.918509620567394,"topic":"singaporean"},{"score":4.908268880011951,"topic":"obama"},{"score":4.906853523248811,"topic":"last year"},{"score":4.903641343879168,"topic":"washington dc"},{"score":4.86655767057233,"topic":"- lhl"}]
129011692114_10153616002017115	Sulikah, 27, also admitted that she had previously been told off by Madam Ng\'s children for treating her roughly, but started abusing her again because she got frustrated when taking care of her.	0.0	0.0	0.0	["sulikah","children","roughly","madam ng","care"]	10	[{"score":11.672019579281594,"topic":"singapore"},{"score":7.851208546197592,"topic":"day"},{"score":5.834017694812077,"topic":"last night"},{"score":4.953137097069053,"topic":"china"},{"score":4.923739761009748,"topic":"national"},{"score":4.917525967828377,"topic":"singaporean"},{"score":4.907287275318637,"topic":"obama"},{"score":4.905872201612697,"topic":"last year"},{"score":4.902660664646806,"topic":"washington dc"},{"score":4.865584407703793,"topic":"- lhl"}]
129011692114_10153616043692115	She was still unaware of her son\'s arrest when a reporter contacted her early on Wednesday.	0.0	0.0	0.0	["arrest","reporter"]	10	[{"score":11.670852377323666,"topic":"singapore"},{"score":7.8504234253429725,"topic":"day"},{"score":5.833434293042596,"topic":"last night"},{"score":4.952641783359346,"topic":"china"},{"score":4.923247387033647,"topic":"national"},{"score":4.9170342152315945,"topic":"singaporean"},{"score":4.906796546591106,"topic":"obama"},{"score":4.905381614392535,"topic":"last year"},{"score":4.902170398580341,"topic":"washington dc"},{"score":4.865097849263022,"topic":"- lhl"}]
129011692114_10153616077097115	Several hygiene lapses, including failure to maintain temperature records and allowing an unregistered food handler to prepare food, were observed during inspections.	0.0	0.0	0.0	["temperature records","failure","hygiene lapses","inspections","food handler","food"]	10	[{"score":11.670852377323666,"topic":"singapore"},{"score":7.8504234253429725,"topic":"day"},{"score":5.833434293042596,"topic":"last night"},{"score":4.952641783359346,"topic":"china"},{"score":4.923247387033647,"topic":"national"},{"score":4.9170342152315945,"topic":"singaporean"},{"score":4.906796546591106,"topic":"obama"},{"score":4.905381614392535,"topic":"last year"},{"score":4.902170398580341,"topic":"washington dc"},{"score":4.865097849263022,"topic":"- lhl"}]
129011692114_10153616119807115	Mr Lee\'s 4-day trip to Mongolia marks the first official visit by a Singapore prime minister to the landlocked country, which lies between Russia and China.	0.0	0.0	0.0	["country","prime singapore minister","trip","golia","russia","china","mr lee","visit"]	11	[{"score":12.66355164629073,"topic":"singapore"},{"score":7.845714348694283,"topic":"day"},{"score":5.949470951086552,"topic":"china"},{"score":5.829935107365254,"topic":"last night"},{"score":4.921285083104114,"topic":"lee"},{"score":4.920294176990077,"topic":"national"},{"score":4.914084732159255,"topic":"singaporean"},{"score":4.903853204584506,"topic":"obama"},{"score":4.9024391211330425,"topic":"last year"},{"score":4.899229831568717,"topic":"washington dc"},{"score":4.862179520220849,"topic":"- lhl"}]
129011692114_10153616164347115	"To get into the top band, your child needs to score nine out of 10, or a near perfect score. The margin for error is razor thin," pointed out ST\'s deputy business editor Aaron Low. He has two sons who will come under the new PSLE system.	0.0	0.0	0.0	["score","perfect","sons","deputy business editor aaron low","psle system","razor","band","error","gin","child","thin"]	11	[{"score":12.658486985394658,"topic":"singapore"},{"score":7.842576533666285,"topic":"day"},{"score":5.947091519650578,"topic":"china"},{"score":5.827603483095096,"topic":"last night"},{"score":4.919316864328293,"topic":"lee"},{"score":4.918326354517251,"topic":"national"},{"score":4.91211939309182,"topic":"singaporean"},{"score":4.90189195751425,"topic":"obama"},{"score":4.900478439611328,"topic":"last year"},{"score":4.8972704335702835,"topic":"washington dc"},{"score":4.860234940124084,"topic":"- lhl"}]
129011692114_10153616186652115	Here\'s what you need to know about Achievement Levels, the new system of scoring and how Sec 1 admissions are affected by the PSLE changes. http://str.sg/45JD Do you have questions on the latest PSLE changes? AskSandra at askST@sph.com.sg	0.0	0.0	0.0	["scoring","system","sec admissions","askst","achievement levels","questions","asksandra","affected","psle changes"]	11	[{"score":12.65722113669612,"topic":"singapore"},{"score":7.841792276012918,"topic":"day"},{"score":5.946496810498613,"topic":"china"},{"score":5.827020722746787,"topic":"last night"},{"score":4.91882493264186,"topic":"lee"},{"score":4.917834521881799,"topic":"national"},{"score":4.911628181152511,"topic":"singaporean"},{"score":4.9014017683184985,"topic":"obama"},{"score":4.8999883917673674,"topic":"last year"},{"score":4.896780706526926,"topic":"washington dc"},{"score":4.859748916630071,"topic":"- lhl"}]
129011692114_10153616214522115	The free apps - which can be downloaded via the Apple App Store or Google Play - are AsiaOne, Berita Harian, Lianhe Wanbao, Lianhe Zaobao, The Business Times, The Straits Times, ONE FM91.3, Kiss92 and UFM100.3.	0.0	0.0	0.0	["play","business times","berita harian","kiss ufm","straits times","lianhe wanbao","apple app store","google","lianhe zaobao","apps"]	11	[{"score":12.65215900762408,"topic":"singapore"},{"score":7.838656029578684,"topic":"day"},{"score":5.9441185685404365,"topic":"china"},{"score":5.824690264055624,"topic":"last night"},{"score":4.9168576977786245,"topic":"lee"},{"score":4.915867683123447,"topic":"national"},{"score":4.909663824558096,"topic":"singaporean"},{"score":4.899441501675672,"topic":"obama"},{"score":4.898028690390365,"topic":"last year"},{"score":4.8948222880315715,"topic":"washington dc"},{"score":4.857805308628915,"topic":"- lhl"}]
129011692114_10153616236192115	Officers found 15 cartons of cigarettes in the car\'s engine compartment.	0.0	0.0	0.0	["cigarettes","engine compartment","officers","cartons"]	11	[{"score":12.65215900762408,"topic":"singapore"},{"score":7.838656029578684,"topic":"day"},{"score":5.9441185685404365,"topic":"china"},{"score":5.824690264055624,"topic":"last night"},{"score":4.9168576977786245,"topic":"lee"},{"score":4.915867683123447,"topic":"national"},{"score":4.909663824558096,"topic":"singaporean"},{"score":4.899441501675672,"topic":"obama"},{"score":4.898028690390365,"topic":"last year"},{"score":4.8948222880315715,"topic":"washington dc"},{"score":4.857805308628915,"topic":"- lhl"}]
129011692114_10153616274882115	"Changing the PSLE grading system will not change my mind about hiring tutors. This is also chiefly because Singapore\'s secondary school admission is still based on scores," ST\'s digital editor Irene Tham wrote. Her daughter is among the first batch affected by the PSLE changes.	0.0	0.0	0.0	["mind","school admission","tutors","digital editor irene tham","batch","psle grading system","psle changes","dhter"]	11	[{"score":13.649528702344146,"topic":"singapore"},{"score":7.837088376759329,"topic":"day"},{"score":5.942929804267914,"topic":"china"},{"score":5.823525384249716,"topic":"last night"},{"score":4.915874375407646,"topic":"lee"},{"score":4.9148845587454995,"topic":"national"},{"score":4.908681940889823,"topic":"singaporean"},{"score":4.898461662369752,"topic":"obama"},{"score":4.897049133632574,"topic":"last year"},{"score":4.893843372522188,"topic":"washington dc"},{"score":4.856833796145243,"topic":"- lhl"}]
129011692114_10153616314142115	The total prize money has doubled, with the winner now getting $25,000 and each of the three other finalists $5,000 each.	0.0	0.0	0.0	["winner","finalists","prize ey"]	11	[{"score":13.646798933098964,"topic":"singapore"},{"score":7.835521037454861,"topic":"day"},{"score":5.941741277736358,"topic":"china"},{"score":5.82236073740812,"topic":"last night"},{"score":4.914891249691308,"topic":"lee"},{"score":4.913901630982596,"topic":"national"},{"score":4.907700253588464,"topic":"singaporean"},{"score":4.897482019021895,"topic":"obama"},{"score":4.89606977277634,"topic":"last year"},{"score":4.892864652786118,"topic":"washington dc"},{"score":4.855862477954352,"topic":"- lhl"}]
129011692114_10153616337697115	JUST IN: Body of missing boatman from burning bumboat near Esplanade has been found, says SCDF. http://str.sg/4536	0.0	0.0	0.0	["boatman","scdf","body","bumboat","esplanade"]	11	[{"score":13.646798933098964,"topic":"singapore"},{"score":7.835521037454861,"topic":"day"},{"score":5.941741277736358,"topic":"china"},{"score":5.82236073740812,"topic":"last night"},{"score":4.914891249691308,"topic":"lee"},{"score":4.913901630982596,"topic":"national"},{"score":4.907700253588464,"topic":"singaporean"},{"score":4.897482019021895,"topic":"obama"},{"score":4.89606977277634,"topic":"last year"},{"score":4.892864652786118,"topic":"washington dc"},{"score":4.855862477954352,"topic":"- lhl"}]
129011692114_10153616377347115	The Spellbound tour, her first regional undertaking, had kicked off in Singapore in June last year following her high-profile stint on the popular China television competition I Am A Singer.	0.0	0.0	0.0	["singapore","stint","undertaking","year","tour","china television competition"]	11	[{"score":14.641041062278074,"topic":"singapore"},{"score":7.832387299139802,"topic":"day"},{"score":6.939164947705973,"topic":"china"},{"score":5.820032142431513,"topic":"last night"},{"score":4.912925588065248,"topic":"lee"},{"score":4.911936365144646,"topic":"national"},{"score":4.905737467929414,"topic":"singaporean"},{"score":4.895523320043619,"topic":"obama"},{"score":4.894111638611832,"topic":"last year"},{"score":4.890907800477312,"topic":"washington dc"},{"score":4.853920424295495,"topic":"- lhl"}]
129011692114_10153616490827115	Officials say the nine-year-old cat will survive the upcoming Cabinet reshuffle.	0.0	0.0	0.0	["cat","officials","cabinet reshuffle"]	11	[{"score":14.638113000476029,"topic":"singapore"},{"score":7.830820900003847,"topic":"day"},{"score":6.937777184108081,"topic":"china"},{"score":5.818868194203349,"topic":"last night"},{"score":4.91194305207689,"topic":"lee"},{"score":4.910954026990981,"topic":"national"},{"score":4.904756369493202,"topic":"singaporean"},{"score":4.894544264334844,"topic":"obama"},{"score":4.893132865225226,"topic":"last year"},{"score":4.889929667826295,"topic":"washington dc"},{"score":4.85294968874984,"topic":"- lhl"}]
129011692114_10153616506557115	David Cameron exits, Theresa May enters as Britain\'s new prime minister. http://str.sg/453K	0.0	0.0	0.0	["prime minister","david cameron exits","theresa"]	11	[{"score":14.633722005704639,"topic":"singapore"},{"score":7.828471888650642,"topic":"day"},{"score":6.935696059079227,"topic":"china"},{"score":5.817122708305314,"topic":"last night"},{"score":4.910469616514646,"topic":"lee"},{"score":4.909480888106594,"topic":"national"},{"score":4.903285089720141,"topic":"singaporean"},{"score":4.893076047886977,"topic":"obama"},{"score":4.891665072154751,"topic":"last year"},{"score":4.888462835618947,"topic":"washington dc"},{"score":4.851493949426854,"topic":"- lhl"}]
129011692114_10153617227577115	Theresa May has replaced David Cameron as Britain\'s prime minister. http://str.sg/45ih And her first tasked shocked the political sphere - she appointed former London Mayor Boris Johnson, the "Leave" campaign figurehead in Britain\'s EU referendum, foreign secretary.	0.0	0.0	0.0	["prime minister","appointed","secretary","sphere","eu referendum","leave campaign figurehead","david cameron","london or boris johnson","tasked","theresa"]	11	[{"score":14.626406607927658,"topic":"singapore"},{"score":7.824558435475226,"topic":"day"},{"score":6.93222890454994,"topic":"china"},{"score":5.814214728605265,"topic":"last night"},{"score":4.908014872704248,"topic":"lee"},{"score":4.907026638561537,"topic":"national"},{"score":4.90083393745476,"topic":"singaporean"},{"score":4.8906299991217095,"topic":"obama"},{"score":4.8892197287362675,"topic":"last year"},{"score":4.886019092998539,"topic":"washington dc"},{"score":4.849068687553023,"topic":"- lhl"}]
129011692114_10153617228292115	Top story today, July 14: New PSLE scoring system to have 8 grade bands Also in the news: David Cameron quits as British PM, paves way for Theresa May More on straitstimes.com	0.0	0.0	0.0	["news","psle scoring system","david cameron","grade bands","theresa","straitstimes","story"]	11	[{"score":14.622019124722852,"topic":"singapore"},{"score":7.822211302673512,"topic":"day"},{"score":6.93014944383851,"topic":"china"},{"score":5.81247063860731,"topic":"last night"},{"score":4.906542615477975,"topic":"lee"},{"score":4.905554677775861,"topic":"national"},{"score":4.899363834293641,"topic":"singaporean"},{"score":4.889162956835983,"topic":"obama"},{"score":4.887753109489349,"topic":"last year"},{"score":4.884553433846326,"topic":"washington dc"},{"score":4.847614112413969,"topic":"- lhl"}]
129011692114_10153617296592115	The body of the boatman has been identified as 33-year-old Mr Ong Hock Long. He was on his way to pick up passengers from the Esplanade stop when the blaze broke out.	0.0	0.0	0.0	["passengers","boatman","blaze","mr ong hock","body","esplanade"]	11	[{"score":14.619094867118099,"topic":"singapore"},{"score":7.820646938635091,"topic":"day"},{"score":6.928763483251237,"topic":"china"},{"score":5.8113082026042955,"topic":"last night"},{"score":4.905561356020305,"topic":"lee"},{"score":4.904573615895853,"topic":"national"},{"score":4.898384010520421,"topic":"singaporean"},{"score":4.888185173136245,"topic":"obama"},{"score":4.886775607744982,"topic":"last year"},{"score":4.883576572005092,"topic":"washington dc"},{"score":4.846644638067627,"topic":"- lhl"}]
129011692114_10153617395237115	The current PSLE system allows pupils to pull up their T-scores by scoring between 90 to 100 in subjects they are strong in. Now, such high marks will get them the same Achievement Level (AL) 1 score.	0.0	0.0	0.0	["pupils","scoring","psle system","subjects","achievement level  al  score","t-scores"]	11	[{"score":14.616171194335625,"topic":"singapore"},{"score":7.819082887453834,"topic":"day"},{"score":6.927377799842222,"topic":"china"},{"score":5.810145999076856,"topic":"last night"},{"score":4.904580292804715,"topic":"lee"},{"score":4.90359275021841,"topic":"national"},{"score":4.897404382702158,"topic":"singaporean"},{"score":4.88720758498347,"topic":"obama"},{"score":4.88579830149119,"topic":"last year"},{"score":4.882599905526456,"topic":"washington dc"},{"score":4.84567535760646,"topic":"- lhl"}]
129011692114_10153617417572115	Singapore\'s economy grew by 2.2% in the second quarter of this year, marginally higher than the 2.1% expansion in the first quarter, according to advance estimates from MTI.	0.0	0.0	0.0	["mti","year","economy","higher","expansion","quarter","estimates"]	11	[{"score":15.607103713751401,"topic":"singapore"},{"score":7.814392610427425,"topic":"day"},{"score":6.923222412130449,"topic":"china"},{"score":5.8066607828831165,"topic":"last night"},{"score":4.901638280217993,"topic":"lee"},{"score":4.900651330009128,"topic":"national"},{"score":4.894466674585253,"topic":"singaporean"},{"score":4.884275993415881,"topic":"obama"},{"score":4.882867555282332,"topic":"last year"},{"score":4.879671077875482,"topic":"washington dc"},{"score":4.842768679146294,"topic":"- lhl"}]
129011692114_10153617468797115	Finer bands at the top will help to differentiate students at these levels, while the middle to lower bands are "sufficient to give a good indication of a student\'s progress", according to MOE.	0.0	0.0	0.0	["moe","middle","top","finer bands","progress","students","indication","bands","levels"]	11	[{"score":15.605543003380026,"topic":"singapore"},{"score":7.813611171166382,"topic":"day"},{"score":6.922530089889236,"topic":"china"},{"score":5.806080116804829,"topic":"last night"},{"score":4.9011481163899715,"topic":"lee"},{"score":4.900161264876128,"topic":"national"},{"score":4.893977227917794,"topic":"singaporean"},{"score":4.883787565816539,"topic":"obama"},{"score":4.882379268526804,"topic":"last year"},{"score":4.879183110767695,"topic":"washington dc"},{"score":4.84228440227838,"topic":"- lhl"}]
129011692114_10153617472927115	JUST IN: 34 restaurants and hawker stalls earn Bib Gourmand distinction in inaugural Michelin Guide Singapore. The Bib Gourmand restaurants are those which serve quality food at affordable prices (not more than $45). See the full list of restaurants and hawkers stalls on our live blog here. http://str.sg/45i8	0.0	0.0	0.0	["quality food","hawkers","bib gourmand distinction","guide michelin singapore","restaurants","hawker","prices","blog","list","gourmand bib restaurants"]	11	[{"score":15.600861808629695,"topic":"singapore"},{"score":7.811267322215554,"topic":"day"},{"score":6.92045353853125,"topic":"china"},{"score":5.804338466946385,"topic":"last night"},{"score":4.899677918984597,"topic":"lee"},{"score":4.898691363496602,"topic":"national"},{"score":4.892509181563843,"topic":"singaporean"},{"score":4.882322576055539,"topic":"obama"},{"score":4.880914701212742,"topic":"last year"},{"score":4.877719502205079,"topic":"washington dc"},{"score":4.840831862221386,"topic":"- lhl"}]
129011692114_10153617503657115	Several hygiene lapses that were observed by the NEA and AVA include a failure to maintain temperature records and allowing an unregistered food handler to prepare food.	0.0	0.0	0.0	["temperature records","failure","hygiene lapses","nea","food handler","ava","food"]	11	[{"score":15.597741792276587,"topic":"singapore"},{"score":7.809705146863784,"topic":"day"},{"score":6.919069517028079,"topic":"china"},{"score":5.803177657296381,"topic":"last night"},{"score":4.89869803239758,"topic":"lee"},{"score":4.897711674210816,"topic":"national"},{"score":4.891530728652621,"topic":"singaporean"},{"score":4.881346160363553,"topic":"obama"},{"score":4.879938567081647,"topic":"last year"},{"score":4.876744007081833,"topic":"washington dc"},{"score":4.8398637442572605,"topic":"- lhl"}]
129011692114_10153617552337115	By using words like "routine", the Transport Ministry risks giving some the impression that it is taking a serious problem lightly, says ST\'s Transport correspondent Christopher Tan.	0.0	0.0	0.0	["problem","transport ministry","words","impression","transport correspondent christopher tan","giving"]	11	[{"score":15.59306293765556,"topic":"singapore"},{"score":7.807362469603071,"topic":"day"},{"score":6.916994003738137,"topic":"china"},{"score":5.801436878088719,"topic":"last night"},{"score":4.897228569943903,"topic":"lee"},{"score":4.896242507635005,"topic":"national"},{"score":4.890063416175056,"topic":"singaporean"},{"score":4.879881902950948,"topic":"obama"},{"score":4.8784747319048,"topic":"last year"},{"score":4.875281130177152,"topic":"washington dc"},{"score":4.838411930325056,"topic":"- lhl"}]
129011692114_10153617583627115	Gotta catch \'em all: Users who install the game using unofficial installation files run the risk of being exposed to malware.	0.0	0.0	0.0	["game","malware","installation files","em","risk","users"]	11	[{"score":15.59306293765556,"topic":"singapore"},{"score":7.807362469603071,"topic":"day"},{"score":6.916994003738137,"topic":"china"},{"score":5.801436878088719,"topic":"last night"},{"score":4.897228569943903,"topic":"lee"},{"score":4.896242507635005,"topic":"national"},{"score":4.890063416175056,"topic":"singaporean"},{"score":4.879881902950948,"topic":"obama"},{"score":4.8784747319048,"topic":"last year"},{"score":4.875281130177152,"topic":"washington dc"},{"score":4.838411930325056,"topic":"- lhl"}]
129011692114_10153617631857115	SINGAPORE MICHELIN GUIDE: Song Fa Bak Kut Teh in New Bridge Road, Tian Tian Chicken Rice at Maxwell Road Food Centre and Balestier Road Hoover Rojak at Whampoa Market Place, just some of the stalls that were given the Bib Gourmand award.	0.0	0.0	0.0	["song fa bak kut teh","whampoa ket place","maxwell road food centre","balestier road hoover rojak","singapore michelin guide","tian chicken tian rice","bib gourmand award","bridge road","stalls"]	11	[{"score":16.581751127592717,"topic":"singapore"},{"score":7.801898955147237,"topic":"day"},{"score":6.9121535602621895,"topic":"china"},{"score":5.797377090372772,"topic":"last night"},{"score":4.893801538191555,"topic":"lee"},{"score":4.892816165919236,"topic":"national"},{"score":4.886641398525915,"topic":"singaporean"},{"score":4.876467010223303,"topic":"obama"},{"score":4.87506082390143,"topic":"last year"},{"score":4.871869457024448,"topic":"washington dc"},{"score":4.835026057871007,"topic":"- lhl"}]
129011692114_10153617653897115	Trump\'s potential running mates are Indiana Governor Mike Pence, New Jersey Governor Chris Christie and former speaker of the House Newt Gingrich.	0.0	0.0	0.0	["new jersey governor chris christie","mates","house newt gingrich","speaker","indiana governor mike pence"]	11	[{"score":16.571804563847223,"topic":"singapore"},{"score":7.797218985902966,"topic":"day"},{"score":6.908007304810834,"topic":"china"},{"score":5.793899533609173,"topic":"last night"},{"score":4.890865991241001,"topic":"lee"},{"score":4.88988121004426,"topic":"national"},{"score":4.883710146585285,"topic":"singaporean"},{"score":4.8735418613896995,"topic":"obama"},{"score":4.87213651856872,"topic":"last year"},{"score":4.868947066033222,"topic":"washington dc"},{"score":4.8321257673934985,"topic":"- lhl"}]
129011692114_10153617665487115	SINGAPORE MICHELIN GUIDE: "Very happy and surprised that a small little hawker stall like us can make the list", says Ms Grace Tay from Chey Sua Carrot Cake. Her stall is located at Block 127 Toa Payoh Lor 1 #02-30. http://str.sg/45iH	0.0	0.0	0.0	["ms grace tay","block toa payoh lor","happy","chey sua carrot cake","singapore michelin guide","list","hawker","surprised"]	11	[{"score":17.565076836263675,"topic":"singapore"},{"score":7.794100566110556,"topic":"day"},{"score":6.9052445163417175,"topic":"china"},{"score":5.791582321406526,"topic":"last night"},{"score":4.8889099382769015,"topic":"lee"},{"score":4.887925550933556,"topic":"national"},{"score":4.881756955529725,"topic":"singaporean"},{"score":4.871592737038162,"topic":"obama"},{"score":4.870187956269994,"topic":"last year"},{"score":4.866999779324157,"topic":"washington dc"},{"score":4.83019320699476,"topic":"- lhl"}]
129011692114_10153617725107115	PM Lee Hsien Loong inspects the honour guards during his visit to Mongolia. Mr Lee is on a four-day visit and will be attending the Asia-Europe Meeting Summit on Friday and Saturday. http://str.sg/45iv	0.0	0.0	0.0	["pm lee hsien loong","meeting summit","golia","mr lee","honor guards","visit"]	11	[{"score":17.554540424572167,"topic":"singapore"},{"score":7.789425274730106,"topic":"day"},{"score":6.901102405280495,"topic":"china"},{"score":5.885877325552656,"topic":"lee"},{"score":5.788108240635209,"topic":"last night"},{"score":4.884993528694077,"topic":"national"},{"score":4.878828633522323,"topic":"singaporean"},{"score":4.868670512037425,"topic":"obama"},{"score":4.86726657392703,"topic":"last year"},{"score":4.864080309409197,"topic":"washington dc"},{"score":4.827295815502948,"topic":"- lhl"}]
129011692114_10153617743522115	Vice-Foreign Minister Liu Zhenmin said China had "the right" to establish an ADIZ over the sea. However, the nation will not turn the South China Sea into a source of war.	0.0	0.0	0.0	["china","nation","minister liu zhenmin","adiz","war","source","south china sea","sea"]	11	[{"score":17.549274589063454,"topic":"singapore"},{"score":7.898932281585082,"topic":"china"},{"score":7.787088680822655,"topic":"day"},{"score":5.884111738925424,"topic":"lee"},{"score":5.786371981800477,"topic":"last night"},{"score":4.88352817718039,"topic":"national"},{"score":4.8773651312922475,"topic":"singaporean"},{"score":4.867210056939061,"topic":"obama"},{"score":4.865806539967982,"topic":"last year"},{"score":4.86262123123392,"topic":"washington dc"},{"score":4.825847771572344,"topic":"- lhl"}]
129011692114_10153617816367115	A look back on past cases of accidents involving pedestrians and tips on how to ensure their safety on the road.	0.0	0.0	0.0	["cases","road","safety","pedestrians","accidents","look","tips"]	11	[{"score":17.54751966160455,"topic":"singapore"},{"score":7.8981423883569235,"topic":"china"},{"score":7.786309971954573,"topic":"day"},{"score":5.883523327751531,"topic":"lee"},{"score":5.785793344602297,"topic":"last night"},{"score":4.883039824362672,"topic":"national"},{"score":4.876877394779118,"topic":"singaporean"},{"score":4.866723335933367,"topic":"obama"},{"score":4.865319959313986,"topic":"last year"},{"score":4.862134969110796,"topic":"washington dc"},{"score":4.825365186795187,"topic":"- lhl"}]
